Sector,Q,Year,Burn,Slr_Tot,MnWndSp_Av,MnWndDir_Av,MaxWndGst,AvAirT_Av,AvAirT_AvDMax,AvAirT_Max,AvAirT_AvDMin,AvAirT_Min,AvHum_Av,AvHum_Max,AvHum_Min,Precip_Tot,Slr_Tot_3,MnWndSp_Av_3,MnWndDir_Av_3,MaxWndGst_3,AvAirT_Av_3,AvAirT_AvDMax_3,AvAirT_Max_3,AvAirT_AvDMin_3,AvAirT_Min_3,AvHum_Av_3,AvHum_Max_3,AvHum_Min_3,Precip_Tot_3,Slr_Tot_5,MnWndSp_Av_5,MnWndDir_Av_5,MaxWndGst_5,AvAirT_Av_5,AvAirT_AvDMax_5,AvAirT_Max_5,AvAirT_AvDMin_5,AvAirT_Min_5,AvHum_Av_5,AvHum_Max_5,AvHum_Min_5,Precip_Tot_5,BurnFrCh
0,1,2013,66.47999999999999,0.23695121385191392,-0.1469572158471601,-0.20147729791355223,-0.3040055389296114,-0.027282129031745594,0.0375018198732892,0.004283830386405561,-0.10680375115088744,-0.30379445321359144,-0.1028962018883173,-0.00917407631759394,-0.20485022253757967,-0.6654706653167077,0.04153151059432068,-0.014601448649804458,-0.08883566610116278,-0.19719136761329284,-0.018152716699407722,-0.010712164163153159,0.001400803434006349,-0.022658223661042576,-0.10958782384598069,-0.003999475975979956,-0.0038129387770647716,-0.08994959082714475,-0.21829542882010453,0.0493901897083117,-0.04895363054485374,-0.09815259700290276,-0.20529576564275462,-0.00971093117339158,-0.0018599359563309333,0.010212134740672434,-0.01590797619190528,-0.07515620328196754,-0.02396976735971666,-0.0009691876362220876,-0.09339234001797374,-0.23306507222625616,-0.6040404218662796
0,2,2013,9707.451000000003,0.10406366052081291,0.08469962420501778,0.05251016414293128,-0.11819477491873678,0.03731612868927621,0.03161029774642675,0.02666775157259445,0.037141977107335244,0.0398663476032226,-0.08702307256073281,0.0019051488804460205,-0.27952784379244544,-0.34123689329947443,0.05140653929419253,-0.007811590634448746,-0.0734414428252894,-0.18872876094733007,-0.007994038349770713,-0.0016890642423556233,0.007998073909780799,-0.012753971541265674,-0.09734128149131892,-0.017433009213995872,-0.004610390564438214,-0.10893698536974454,-0.23045918499349613,0.051017943829862064,-0.0410229625246988,-0.09571315334088056,-0.20100864561416562,-0.007417280842341903,-0.0007778641158056431,0.009445099805586058,-0.011478865787376658,-0.0661315560537957,-0.022643837758091312,-0.0004983961827005844,-0.10575006016655217,-0.24981932823090375,-0.20269526059764023
0,3,2013,35238.58999999999,0.030531160265810892,0.22769146529895862,-0.08580571746946723,-0.12971076638535273,-0.0015365733917305957,-0.015954099923398486,0.00842293111471967,0.013339861136694825,-0.0010640061513972495,0.020936113136547686,-0.03308615452621179,-0.15537123598053987,0.10089024392926418,0.049237259118261496,0.018085036039647007,-0.04629493850770564,-0.18624893037498913,-0.00785810994263496,-0.003577080516567497,0.007822767541761816,-0.010170225946387357,-0.09514318108935554,-0.018805700410007526,-0.01084111493545245,-0.11003356394801406,-0.2083886340247032,0.05095088343858982,-0.025938337555500644,-0.08757298369421969,-0.19935020331205966,-0.008586332757172136,-0.003043438856344443,0.008703743958736753,-0.011156651130756284,-0.06875792706763262,-0.014580318098581518,-0.0010864791248367247,-0.1055716679683077,-0.20707275420180565,-0.5653275554994435
0,4,2013,838.2500000000001,0.24463021705002244,-0.10375240080146494,-0.25118064862494827,-0.3216036668267311,-0.03706778328257031,0.031740556956356976,0.010157738302869947,-0.11210234891317872,-0.48056867564573513,-0.16557289092589753,-0.0003651689760031657,-0.2809439988735713,-0.7090572802889247,0.08128914005390464,0.009231605639232901,-0.07239778296698758,-0.1927027136611937,-0.011111005315123865,0.0016934331369608607,0.004159910546194002,-0.02358335366897646,-0.10504821295008641,-0.0399323650314849,-0.010721414925707646,-0.14386288230319488,-0.2991825158772797,0.060421343681903585,-0.023597483621033505,-0.09833032482258545,-0.2032928784055187,-0.011638803197793618,-0.003349994866753207,0.007035195909585834,-0.017705463170939642,-0.09082732233183888,-0.02081315688161204,-0.0015238924810997893,-0.11253592110237913,-0.22682099031406225,-0.9140180079804235
0,1,2014,1301.17,0.09228492272973308,-0.008024765402282346,0.01429108100249291,0.01178663592438195,0.08631323511721326,0.08029989164144402,0.050833551823706656,0.10811333891827415,0.7137720703268564,-0.09042489310573748,0.0029016129716991235,-0.2027439310866052,0.20766948269657703,0.09087547487868824,0.00946293607928308,-0.07026010711001761,-0.17682475883720508,-0.00027979022402570736,0.010697623176565585,0.005382123895825125,-0.010622845546215629,-0.004248695926938273,-0.04563865652821266,-0.009585632364412846,-0.14131461871380574,-0.2604371657341917,0.060368088414645936,-0.02113552771679524,-0.09950253931464516,-0.1895181698814275,-0.006974306073478169,0.0002084769727768096,0.008485581644058016,-0.011186317163371224,-0.042436855794101905,-0.024099698750673335,-0.0019635266540679506,-0.11605434905618092,-0.20811079090129173,6.7498604735296786
0,2,2014,967.23,0.1145811340189858,0.10394287977328709,0.05429905384865256,-0.13962849276499462,0.04926844966421542,0.04900011080990014,0.007234988142966371,0.03559024169359892,0.10078060505994287,-0.20482934299113337,-0.04264403749346289,-0.21974302327896597,-0.5459583811918914,0.10570170686955009,0.02222878079838148,-0.05967286358670739,-0.1712370163234803,0.01079633517612579,0.02217800751151906,0.01025297972280902,-0.002732989255054679,0.007919831390703213,-0.06939819626117856,-0.013805643333554274,-0.1662473686551251,-0.329149951344953,0.06447800788279794,-0.009756789766177531,-0.0898997172281668,-0.1870300905834415,-0.00502412257658158,0.0020428965707616864,0.006117665748242227,-0.009765843266000928,-0.040324468461605666,-0.03157240629998039,-0.005105844657916203,-0.1151846160387017,-0.23282870596128147,-0.9205582327335833
0,3,2014,200573.61000000004,-0.06337769923180378,0.16462329398887748,-0.10618550409620449,-0.024270248739442953,0.027586450276015955,0.002691729084774352,-0.0172085226254673,0.0693979786789259,0.12443645347389562,-0.07734966865218545,-0.07856420033411096,-0.0008256396362559627,1.1993922179662433,0.0908598421906026,0.04579742567860804,-0.04336258741882123,-0.15320809134391722,0.012285958083965176,0.021370980215875458,0.010728718791990064,0.002465066386901271,0.01078702221377686,-0.0821693695907526,-0.020928265404771107,-0.18908616476644688,-0.15631574702256287,0.05645216909437262,0.000272577861433429,-0.08401659980117193,-0.17917118369683557,-0.004594325170131098,0.001085026760305692,0.0043459825440862205,-0.006901776162267831,-0.03196655261005039,-0.02893196113812522,-0.009491227915482804,-0.10186651483056226,-0.15856906148231967,1.4741007333437945
0,4,2014,3316.9300000000003,-0.019314993080847352,0.03958981638080693,0.11516516842872129,-0.010119486567360624,0.07379639775771424,0.030271913867480647,0.04273616345628532,0.13920769803895508,0.25320510661449686,-0.05677457309766187,-0.1281714844329113,-0.13082815867969014,0.6220013961913814,0.07983899445048241,0.05741788670479745,-0.022826858234217817,-0.13359141789266646,0.019438937929048845,0.022643827256273587,0.01808628481550585,0.016953567836766877,0.03626465577165167,-0.08181416789889288,-0.03152435890096614,-0.166687849555707,-0.05916221104887436,0.050793393185960135,0.008459324568400936,-0.062687531137807,-0.16923264801217816,0.0013664118683565506,0.003763492073583348,0.006711749892867736,0.0031176601362946483,-0.015171662064330602,-0.032285486036612666,-0.016046396764025306,-0.10719791110806656,-0.11346220616876432,-0.6597718475520504
0,1,2015,756.3599999999999,0.20542574787246776,-0.04090785493659456,-0.10258291036975153,-0.18485603561010727,0.1835983910168415,0.1722521472417356,0.09273815422717821,0.21665879848602126,0.7414086142638688,-0.18102858957560644,-0.0395004421858823,-0.2885710646146167,-0.5236278936159846,0.0948519241631427,0.041075922217055055,-0.037115520472813086,-0.1495897269659135,0.035773888959316616,0.03768704473221544,0.02457249144168881,0.03615487833064111,0.10232271375439522,-0.09207412815053796,-0.03517046422039009,-0.17008158856800903,-0.08598044341796536,0.06036011386385148,0.014632233735447628,-0.06877586531757635,-0.16414466236239295,0.010072104772704153,0.012668328873344103,0.011919619861146476,0.01177244306070579,0.008839131469669142,-0.04450303147420834,-0.018163999571060727,-0.13189749929342137,-0.1304736126727032,3.5049336118715515
0,2,2015,18824.43,0.012034818502511663,0.0025232451552007567,-0.09854736598926392,-0.11335727191458218,0.05458907427282752,0.04557106229131645,0.008360462425414095,0.07041765318087798,0.1862816447268268,-0.06739723164715733,0.01417943672671694,-0.16265785316390247,-0.10730725978890412,0.0879335974188063,0.033486333234729604,-0.047596067814418615,-0.13959765247592734,0.04062864782664256,0.04110592078416281,0.023390614416481437,0.04375817074703125,0.12235978154510696,-0.09308459413439452,-0.0344831889382118,-0.16445306731991255,-0.09121556486156501,0.061683688982859544,0.014597329592170204,-0.06709220785866207,-0.15882522321260756,0.01703095906166392,0.01878022705306711,0.014962617689252129,0.019378778136249063,0.023507821738646406,-0.05158185937133911,-0.018028756251171243,-0.1374464364875541,-0.12607538470120963,0.5461120798392863
0,3,2015,92481.10000000002,-0.07355406420174346,0.1306892704828874,-0.07724853836425419,-0.11639641913586526,-0.0008988808016887884,-0.017485608619800152,0.004157084272175162,0.03049109946856658,0.03017882263191904,0.061201187710548256,0.0609542196211599,0.007387701114711048,1.4970637055373994,0.07510496064715509,0.0413124617737101,-0.048655883657369996,-0.13233156408062882,0.038142059568959184,0.0367097314163683,0.024190909005647018,0.04445921310067747,0.11842111666205295,-0.07317161864007904,-0.020371347290042967,-0.14431901180040466,0.11054997959195578,0.05517785965392321,0.025285195855824096,-0.050376446312851174,-0.1566716075067286,0.017144400735447464,0.017570841853719904,0.014644141526313511,0.021786587409769645,0.026388823418990254,-0.05039222036024608,-0.0170651721664112,-0.12996643677975325,-0.043024381039527125,0.14076601268950986
0,4,2015,537.7900000000001,-0.06517586942568492,0.02242209646516848,0.017059620351855855,-0.22292311396031952,-0.007703192408205939,-0.022084363110482688,-0.04447205123041052,0.005992689445196498,-0.05271352323024666,0.06947274649732728,0.0002825307068497785,0.5112339041909025,0.3158533830294102,0.06825668740601491,0.03971162123022521,-0.055808574587732335,-0.13943993165239355,0.03649829732318024,0.035451288154920234,0.016159340155703136,0.04228710300753169,0.11264908387167154,-0.07347386809166719,-0.020940217946608716,-0.11728678052821324,0.08751767132069904,0.05891868389152373,0.026281862478907302,-0.05262613953958014,-0.15560984983513074,0.01666089305567234,0.018041904042494936,0.0097149378523088,0.01964346269413494,0.041838561923326155,-0.05131593726197127,-0.01696096717642167,-0.11065513263963804,-0.046255176985156264,-0.9448371542043447
0,1,2016,0.0,-0.09201838267659324,0.14216782281039034,0.06836807203096544,-0.12596185232296667,0.05580255656761283,0.015094125945264669,-0.003232920360329861,0.10616913286790834,0.17997364944381786,0.04540051103156756,0.00016823970455251416,0.2006991818194018,0.4255703211454217,0.04084255436197265,0.06380537445168775,-0.03332146042568918,-0.12460295776850648,0.04342202112312677,0.03358398032758486,0.01553294426014185,0.06003484334243134,0.15296309242645564,-0.061115808681676785,-0.02016169161142984,-0.08349099683179816,0.1784377535258765,0.05545531951607757,0.03393029015357104,-0.04863968447397453,-0.15297050135310497,0.021634088182851213,0.020184129781448804,0.007744942252885648,0.02732255726527315,0.07562835109306308,-0.04794844195314266,-0.01641616630300212,-0.08895401884070422,-0.012112924976861233,-1.0
0,2,2016,12412.0,-0.03614175098852098,0.026371541399362597,-0.18138259618141833,-0.20305389668009544,0.04167223780326469,0.023938892542121462,0.007175432438280468,0.068106296049529,0.18223784459678719,0.004035793145027707,0.003906999082372823,0.059464434377386785,0.04520683878451302,0.02915877006952816,0.05894470088454982,-0.05281252378605166,-0.1316745512486197,0.04378503021595915,0.03294469656055942,0.013908584332282354,0.06261520325428081,0.16482738384258602,-0.05352756987286341,-0.019994870761269278,-0.05524164031764545,0.21064139786620875,0.05681491446021934,0.03771123006633385,-0.05407142086149193,-0.15278912604062517,0.027899952829894575,0.025819299469031953,0.01066447796384169,0.03368227375776622,0.0870023294604902,-0.05176090898611415,-0.016620621055695194,-0.08995329592267823,-0.02378233534449778,0.019438205298392623
0,3,2016,8937.0,0.007311843185913658,0.10566845650133941,-0.05173499508556758,-0.19792136080248515,0.007080529742970449,0.0003805160368131437,-0.0028126032574046244,0.007640663599277728,0.012899830104668514,-0.0790006368236341,-0.03650940816901794,-0.0999464830050302,-0.7782017127593972,0.027223826979536722,0.04877611681808155,-0.04997329692072669,-0.1373587674500474,0.04450312214385091,0.034305914557243716,0.012972289801271993,0.062140270126162724,0.16599103686392483,-0.06185563236954523,-0.02028014189816979,-0.050622910903019645,0.13738373480882032,0.05144427277373671,0.04890467512009289,-0.04156272971022839,-0.15065432665603942,0.027768430547945932,0.025219522439247733,0.011669717373753451,0.033713241388957385,0.08314581278587303,-0.059506161392431,-0.018791454690170642,-0.10861261575791,-0.01896150928734576,-0.8897609797525533
0,4,2016,176.0,-0.12584909225267168,0.1290371374772113,0.13885049152675583,-0.12301684198878686,-0.015541669853373052,-0.03399099972867773,-0.010834906712811277,0.013845608182859608,0.12052394515545357,0.10409621166912089,0.014501880948905074,0.2976148307299964,0.7137789120015153,-0.003649448795687786,0.06817524500797123,-0.01747070190808468,-0.12080986538021872,0.046296964929617344,0.028828284833490828,0.011222902716631893,0.07263593321749924,0.21608208859735722,-0.03938320715329369,-0.0190412210710941,-0.0024096751027223215,0.2559534174996903,0.039505059171073394,0.06034931779062676,-0.028057026044564615,-0.1445291903563603,0.027593315074441765,0.022770084983678687,0.013405703479408093,0.03613823776607197,0.09179833484764577,-0.05124950113897603,-0.018015442518796842,-0.07375147716098175,0.04391948808737407,-0.981947115305165
0,1,2017,0.0,-0.13446779268822165,0.3135525969805072,0.10787684899059727,-0.04072244679777479,-0.018558624445408244,-0.03841175279720447,0.055926270745101536,0.01566202990645677,-0.1764015291343252,0.08583911357954023,0.010974539587030641,-0.001014549949647911,0.972418585457165,-0.022545508413850685,0.09497335853987036,-0.009671887909075983,-0.12518562227373178,0.03755764329939888,0.018935647796936784,0.011647295960081462,0.06493165746651448,0.1419009553089254,-0.02469453992952055,-0.018368477186483143,0.014401106658690767,0.31968250939640597,0.0315181399706351,0.06826716169383643,-0.026107235419704333,-0.14692149635969193,0.027286434919489944,0.021262820467296793,0.015456833281014031,0.03760918563341829,0.0855426624673822,-0.04406209213220576,-0.017679356621805566,-0.06140989483511452,0.1026308726195769,-1.0
0,2,2017,1570.0,-0.023191403802178448,0.09019302093476544,-0.06599795129401605,-0.11660914010845032,0.027052215751246184,0.014838172719804432,-0.007048745916394877,0.044225535886841506,0.03887393658976456,0.0020292917886369105,0.011290482468637541,-0.0033084126940175597,-0.03544131651325526,-0.034026553232281036,0.09382753696999356,-0.0196966383376317,-0.12326734288568642,0.035706290473318116,0.016088819622762148,0.01045698478846803,0.06565126531595136,0.13674206626974392,-0.007456320364539695,-0.013873933856308106,0.03243732420743649,0.3622255981196257,0.025605832808798756,0.06809689709341936,-0.030768093089905257,-0.1410888450753936,0.028822447313806444,0.021777501619889617,0.01397724664879916,0.04086155521855055,0.09019451773495613,-0.04119704555072996,-0.01741143916540256,-0.05006531006276238,0.10308309691719963,-0.8710507587561653
0,3,2017,157029.0,-0.05332363952092053,-0.14720481535338364,-0.13571443024051955,-0.20386734356736724,0.033645015168346254,0.01677939546449419,0.04352812764488892,0.0659720580363197,0.07737246883244506,0.05244316242662704,-0.010680761214007076,0.06758333198955892,-0.14158189458983575,-0.03318871492304077,0.0678418611914718,-0.022157382182991292,-0.1382337674546801,0.0362111708810123,0.01726279182107213,0.015518372310997711,0.0653657719290675,0.13282006754962303,0.0033597488920280084,-0.008216980596299451,0.038138071842921055,0.25047775540661904,0.01892017197984918,0.05889786992499413,-0.034327277189489344,-0.1411027382597896,0.029057689157698175,0.020853038203427626,0.01642597557093419,0.04305622855912594,0.09019100111515001,-0.02968716151833676,-0.012526083218259612,-0.03497509520731526,0.1422101435829503,0.9369724863417607
0,4,2017,26658.0,0.035701045135929345,-0.12419277522806724,0.007526578109866766,-0.18117009043908333,0.036974588836370635,0.05366171554533543,0.04804536947942835,0.03459527746098955,0.23939991124490567,-0.07398864423363136,0.0030703693234254816,-0.044184215751193544,-0.11525069465950902,-0.0286040450716427,0.05419331189073228,-0.031127264709562497,-0.15248798444399034,0.03314268680423366,0.01921194196089336,0.015960806146259634,0.056648070214237047,0.1316696346021571,0.001925242964030554,0.002719840550061948,0.04535840042029576,0.1890400811690449,0.019855053763245777,0.05060662201424141,-0.03909554385980621,-0.1432801076267866,0.03030532087245963,0.0238852761793497,0.016232905296459814,0.04318309190402812,0.10133345316467879,-0.03704158072583758,-0.012728013681370276,-0.046526662441105225,0.10683555473575031,1.734396592016545
0,1,2018,0.0,-0.03287764387986923,-0.13510393182492694,-0.0719166141573365,-0.16268412222886058,-0.00040987264501965854,0.01629415099427204,0.058437972813595064,-0.024926273517756902,-0.22478629921616894,-0.011633629631657334,-0.00047996443937130506,-0.07317230525526958,0.05933730636646366,-0.04846266105100413,0.046343638816704585,-0.02857174002519458,-0.1506403249955531,0.01780866483241191,0.006215442273604731,0.013102457695127702,0.03651598088058886,0.05115339181215395,0.016041489626026317,0.005971547028937864,0.06330829703357467,0.23762051450091556,0.006363610876656614,0.051199286215353065,-0.03261750967199542,-0.13621403679174907,0.03164893369179593,0.02282489273539884,0.01894061241781929,0.047276965785684646,0.10528386086454988,-0.03247845211300458,-0.012293308087459147,-0.03994276657698972,0.14307595331990886,-1.0
0,2,2018,13576.0,-0.03370863844860944,-0.1845061219425268,-0.09162176691016721,-0.05458281700581724,0.031187591205652156,0.03138921204818412,-8.373041167253557e-05,0.0324941933675341,0.023785846308042,0.04248483321587457,0.015438316861716895,0.17482708278987066,0.3434879139598551,-0.0522746157969309,0.030757858225227298,-0.027994606768603186,-0.14574245375315606,0.015858541243480625,0.00503362142001037,0.012398774958703817,0.03335569256281021,0.03761207527725522,0.025198328364612305,0.006076453706854528,0.09143204169638912,0.2751867789799788,-0.0005250040718145013,0.03773899890797584,-0.039824106224650345,-0.13303343889610306,0.03134250681761473,0.022813838450486713,0.01760303831860594,0.04704457659869459,0.1044798357997909,-0.026003056824174208,-0.0116166496883956,-0.017225020247873913,0.17731219368287535,0.11504133702312103
0,3,2018,110381.0,-0.03132001841231471,-0.21674733132789425,-0.15797920474109495,-0.21866580556973947,0.016103364406427477,0.016589081975550195,-0.007893802013067181,0.02078844872536755,0.06666463774632862,-0.0863357906872564,-0.031200156458678706,0.012219820457428827,-0.7406874855420834,-0.048755111981145155,0.0018048080743288213,-0.03472216230000658,-0.15426490262264556,0.01727539501082365,0.007873178969622899,0.01139453443493362,0.032547138334210295,0.04065255987012269,0.01290358016479525,-0.001603077633132023,0.09183471830828227,0.08870751305668863,-0.003617563005720782,0.015517059076633182,-0.04343278058823173,-0.13748119085532243,0.032224503707522625,0.024440997545434145,0.016787201662216596,0.04741700597812823,0.10786626799467718,-0.03136665201536441,-0.011522349785018949,-0.008845467425975476,0.13523330720930798,0.36156353294544247
0,4,2018,153984.0,0.002913420757864863,-0.1630331518572485,-0.0613853213401073,-0.21095262591492156,0.017354298634814712,0.02212361597125457,-0.042167093903884956,0.019981851517005204,0.2684735757040265,-0.0577167218403233,0.011729237695670334,-0.15794899031837023,-0.006752858775615697,-0.043081004465849344,-0.01364979595253926,-0.04125924077433685,-0.1532673619521957,0.019363519264408702,0.011557177226434337,0.011586614212144084,0.033712901840194355,0.06741815144797879,0.0023044578033243677,-0.0006491853840636434,0.0360694770991762,0.06182365957293647,-0.01570340282032866,0.012553021523844004,-0.03394301422398968,-0.13194863880973193,0.034945607803391884,0.023960150496179024,0.014170960051878853,0.05402121599963742,0.14531838056216523,-0.025973843561085695,-0.01091762945143527,-0.0026957169982154234,0.17034852828497343,14.794632936644748
1,1,1992,231.79999999999998,0.0,0.07684786074555798,-0.1647054778135415,0.9784309636799413,0.02485811047942242,0.00902440459178879,0.0312473730209304,0.05401913973169992,0.046358918989975524,0.12678268723934988,0.008738694952992182,0.0018718696614053662,-0.08272624138006712,0.0,0.07684786074555798,-0.1647054778135415,0.9784309636799413,0.02485811047942242,0.00902440459178879,0.0312473730209304,0.05401913973169992,0.046358918989975524,0.12678268723934988,0.008738694952992182,0.0018718696614053662,-0.08272624138006712,0.0,0.07684786074555798,-0.1647054778135415,0.9784309636799413,0.02485811047942242,0.00902440459178879,0.0312473730209304,0.05401913973169992,0.046358918989975524,0.12678268723934988,0.008738694952992182,0.0018718696614053662,-0.08272624138006712,-0.1984826674726321
1,2,1992,7539.1,0.0,0.06824440072804731,0.03532857410307918,0.8143866627323575,0.05554805948414147,0.03774730183147084,0.025246309969024983,0.0849234286623377,0.09170929498203875,0.10054026462340522,0.02614910152709961,0.22763277565271292,-0.29644235260590385,0.0,0.07254613073680265,-0.06468845185523116,0.8964088132061494,0.04020308498178195,0.023385853211629816,0.028246841494977692,0.06947128419701881,0.06903410698600713,0.11366147593137754,0.017443898240045896,0.11475232265705915,-0.18958429699298548,0.0,0.07254613073680265,-0.06468845185523116,0.8964088132061494,0.04020308498178195,0.023385853211629816,0.028246841494977692,0.06947128419701881,0.06903410698600713,0.11366147593137754,0.017443898240045896,0.11475232265705915,-0.18958429699298548,-0.7778888405530733
1,3,1992,85171.9,0.0,0.08362597475319747,-0.10120154227767966,0.9773576743094011,0.0019878740600064405,-0.0026000273625605697,-0.011499337647366109,0.0061827591833921985,0.014740081518391276,0.10718659080990192,0.06598358539448443,0.29116939580307194,-0.7701095968087166,0.0,0.07623941207560092,-0.07685948199604732,0.9233917669072333,0.027464681341190112,0.01472389302023302,0.014998115114196424,0.04837510919247661,0.05093609849680184,0.11150318089088566,0.03362379395819207,0.17355801370573007,-0.3830927302648959,0.0,0.07623941207560092,-0.07685948199604732,0.9233917669072333,0.027464681341190112,0.01472389302023302,0.014998115114196424,0.04837510919247661,0.05093609849680184,0.11150318089088566,0.03362379395819207,0.17355801370573007,-0.3830927302648959,-0.5099874823376764
1,4,1992,649.9,0.0,0.0441082234311712,-0.09694718273459238,0.11939572048764473,-0.0028888837168233087,-0.00450392865910579,-0.015031415865912404,0.0026807287866701278,0.02002311447027004,0.10158642268892652,0.010821073939309037,0.0490594542445428,0.28513806882774473,0.0,0.0682066149144935,-0.0818814071806836,0.7223927553023362,0.01987629007668676,0.009916937600398319,0.007490732369169218,0.03695151409102499,0.043207852490168897,0.10902399134039588,0.027923113953471315,0.14243337384043325,-0.21603503049173572,0.0,0.0682066149144935,-0.0818814071806836,0.7223927553023362,0.01987629007668676,0.009916937600398319,0.007490732369169218,0.03695151409102499,0.043207852490168897,0.10902399134039588,0.027923113953471315,0.14243337384043325,-0.21603503049173572,-0.9665344775382612
1,1,1993,72.49999999999999,0.0,0.0691598182761241,-0.11051576119436408,-0.04312253022950028,0.06483098609957069,-0.0031342064146978764,0.03604768878126942,-0.035155895374831485,-0.13265334184226937,0.16422841996628293,0.008738694952992182,0.4547182759262801,0.06756776012208074,0.0,0.06839725558681961,-0.08760827798341969,0.5692896981959689,0.028867229281263545,0.00730670879737908,0.01320212365158926,0.022530032197853694,0.008035613623681243,0.1200648770655733,0.024086230153375486,0.2048903542576026,-0.15931447236897242,0.0,0.06839725558681961,-0.08760827798341969,0.5692896981959689,0.028867229281263545,0.00730670879737908,0.01320212365158926,0.022530032197853694,0.008035613623681243,0.1200648770655733,0.024086230153375486,0.2048903542576026,-0.15931447236897242,-0.7493097212759526
1,2,1993,420.7,0.0,0.12587544695033365,-0.007787377495335379,0.2777128352253996,-0.021836972732346204,-0.042075559964351764,-0.046214410157321646,0.009381591868561237,-0.03214763379612344,0.18780116065115038,0.005383065532637224,0.23970163230446967,0.3966996554380401,0.0,0.07797695414740528,-0.07430479456873897,0.5206935543675407,0.02041652894566192,-0.0009236693295760606,0.003299368016770775,0.02033862547630495,0.001338405720380462,0.13135425766316947,0.02096903604991911,0.21069223393208045,-0.06664545106780367,0.0,0.07797695414740528,-0.07430479456873897,0.5206935543675407,0.02041652894566192,-0.0009236693295760606,0.003299368016770775,0.02033862547630495,0.001338405720380462,0.13135425766316947,0.02096903604991911,0.21069223393208045,-0.06664545106780367,-0.9876056605192501
1,3,1993,3271.1,0.0,0.08519010936328365,-0.11629909759175734,-0.10898490066617364,-0.030718557530678852,-0.02346538347302259,-0.0016960043274389367,-0.0356385863989467,-0.03495168727596185,0.0944833138054039,0.04552919750878915,0.1493874715430646,-0.6498385932481343,0.0,0.07900740489253077,-0.08030398071488445,0.4307394893627244,0.013111516591898952,-0.004143914207211279,0.0025857433961693874,0.012341880922697572,-0.0038458932790970115,0.12608697996920296,0.0244776305440434,0.2019344107336496,-0.14995875709356518,0.0,0.07900740489253077,-0.08030398071488445,0.4307394893627244,0.013111516591898952,-0.004143914207211279,0.0025857433961693874,0.012341880922697572,-0.0038458932790970115,0.12608697996920296,0.0244776305440434,0.2019344107336496,-0.14995875709356518,-0.9811806482358004
1,4,1993,2541.9,0.0,0.06518025268177535,-0.19827351502331103,-0.12298132681285005,-0.007325562758883827,0.010943914372253864,0.0296664841897345,-0.0163784671108241,-0.045631499482567735,-0.014720340978542735,0.008100910729516459,-0.19044920918064584,-0.33504988025130455,0.0,0.07727901086618633,-0.09505017250343778,0.3615243873407775,0.010556881673051103,-0.0022579356347781363,0.0059708359953650255,0.008751837418507361,-0.009069094054530852,0.10848606485073475,0.022430540567227535,0.1528864582443627,-0.1730951474882826,0.0,0.07727901086618633,-0.09505017250343778,0.3615243873407775,0.010556881673051103,-0.0022579356347781363,0.0059708359953650255,0.008751837418507361,-0.009069094054530852,0.10848606485073475,0.022430540567227535,0.1528864582443627,-0.1730951474882826,-0.869109075941693
1,1,1994,62.49999999999999,0.0,0.08670798573969365,0.1278213999822611,0.39230482841586944,0.011248468298418971,0.03358949661835679,0.03990675327115998,-0.0018929533881385616,0.06068948106344139,-0.037322731388210253,0.008064511528605349,-0.10423543228421442,-0.46452871571325594,0.0,0.07832667474102047,-0.07028666444947124,0.36494443634912105,0.01063372463142531,0.001725112393347967,0.009741493470453354,0.007569082884435591,-0.0013181412636450475,0.09228508749085197,0.020834315118491736,0.12431735929674301,-0.20547665506883522,0.0,0.07832667474102047,-0.07028666444947124,0.36494443634912105,0.01063372463142531,0.001725112393347967,0.009741493470453354,0.007569082884435591,-0.0013181412636450475,0.09228508749085197,0.020834315118491736,0.12431735929674301,-0.20547665506883522,-0.7838876907551315
1,2,1994,1768.3999999999999,0.0,0.043576931882153946,-0.09074211830548669,-0.031207779735101738,-0.0018339016736339327,0.005469510153074689,0.01699550449644064,0.0027042149259922516,0.07438480381969834,0.03569041630305109,0.01574298877250664,0.026958080891135088,-0.19604938460759574,0.0,0.07485170045513381,-0.0723322098350728,0.3253292147406988,0.009386962000919385,0.0020995521693206393,0.010466894573052082,0.007082596088591258,0.00625215324468929,0.08662562037207189,0.020325182483893228,0.11458143145618223,-0.20453392802271128,0.0,0.07485170045513381,-0.0723322098350728,0.3253292147406988,0.009386962000919385,0.0020995521693206393,0.010466894573052082,0.007082596088591258,0.00625215324468929,0.08662562037207189,0.020325182483893228,0.11458143145618223,-0.20453392802271128,-0.9479007607849815
1,3,1994,54874.2,0.0,0.0710130876671254,-0.11361748038548743,-0.1334928999263441,0.0017209121165159009,0.007496715717556074,-0.028333476831746873,-0.012016166714913044,0.028833140066620588,-0.04933796791648441,-0.038335185237950646,-0.020314423940472358,-0.38082728896091445,0.0,0.07450273565622396,-0.07608541624874686,0.2836181134073313,0.008690048375064523,0.002590203400978406,0.006939588081706722,0.005346344924636321,0.008304970228501227,0.07426529416402132,0.014992421781907421,0.10231817187466817,-0.22056059719891155,0.0,0.07450273565622396,-0.07608541624874686,0.2836181134073313,0.008690048375064523,0.002590203400978406,0.006939588081706722,0.005346344924636321,0.008304970228501227,0.07426529416402132,0.014992421781907421,0.10231817187466817,-0.22056059719891155,-0.6842967587114309
